Id,Count,AgentID,FQDN,CommandLine,Description,FilePath,MD5Hash,event_quarantine_files_sha256_hash_data,IncidentInfo,GxP/NON-GxP/Server
6413,1,228a5a34157340cc8a75d763b5ff9c1a,INCTZDFTV061.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:228a5a34157340cc8a75d763b5ff9c1a:403728936441.json,
6414,1,e05e52c95c194aee8c8cc079a0fac472,INBIOL79736.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:e05e52c95c194aee8c8cc079a0fac472:94489351056.json,
6415,1,319d15ce1fdc4e84b1193fc525049474,INIPDOL3711.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:319d15ce1fdc4e84b1193fc525049474:923419315375.json,
6416,1,319d15ce1fdc4e84b1193fc525049474,INIPDOL3711.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:319d15ce1fdc4e84b1193fc525049474:923418293667.json,
6417,1,bdc2072e791e411b9c3d03bb221147d8,NB-NJPRI-20058.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:bdc2072e791e411b9c3d03bb221147d8:154619886740.json,
6418,1,618106241e8445dd9024a459b77c55f6,APSHYDDNBE05.apsl.com,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:618106241e8445dd9024a459b77c55f6:605590431084.json,
6419,1,978b4eada18f440688e867754e123c32,INBIOL83935.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:978b4eada18f440688e867754e123c32:468152904426.json,
6420,1,4888e4d4c9764adc8dfb454dbaa1543c,INCRPLSTD023.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:4888e4d4c9764adc8dfb454dbaa1543c:1593433059743.json,
6421,1,644e14bd5b2c41aba452ef140cc0183b,INFTO3D12463.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:644e14bd5b2c41aba452ef140cc0183b:253403159415.json,
6422,1,4c11c3faa534499a9dde4a4fbf76f5dc,INFTO2L15010.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:4c11c3faa534499a9dde4a4fbf76f5dc:949188976396.json,
6423,1,271de5fa48de49a9a34576b6e94dad80,INFSEZD19566.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:271de5fa48de49a9a34576b6e94dad80:3388731060721.json,
6424,1,91f665415f704e7bbcd01d1c76334b90,INFT9D1008244,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:91f665415f704e7bbcd01d1c76334b90:1086626932019.json,
6425,1,629b1b7db452442da171228c35c842ae,LACE07.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:629b1b7db452442da171228c35c842ae:360778359982.json,
6426,1,d9caaad79e614c3286a624d2fb3acc40,INBCHDSAILOG002.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume1\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:d9caaad79e614c3286a624d2fb3acc40:519691458554.json,
6427,1,629b1b7db452442da171228c35c842ae,LACE07.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:629b1b7db452442da171228c35c842ae:360777766884.json,
6428,1,8ba245a4f6d149da8b2d7e9fc3df4c3e,INBOLD049176.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8ba245a4f6d149da8b2d7e9fc3df4c3e:2877630094841.json,
6429,1,1a3a84f93b9a431bb57f4559c0f30238,INIPDOL81221.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:1a3a84f93b9a431bb57f4559c0f30238:682900089998.json,
6430,1,7c3d72f3ef0b4756ac77965588b0ae42,INFT12L68491.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:7c3d72f3ef0b4756ac77965588b0ae42:1022204297687.json,
6431,1,7c3d72f3ef0b4756ac77965588b0ae42,INFT12L68491.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:7c3d72f3ef0b4756ac77965588b0ae42:1022202631764.json,
6432,1,6f3bfec39972455fb1c47cff91d2869d,INDVD9L76465.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6f3bfec39972455fb1c47cff91d2869d:665720769938.json,
6433,1,7f976474872c42fe828e2e208a4d3472,INCT2QC-451.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:7f976474872c42fe828e2e208a4d3472:910534899254.json,
6434,1,dcc1300f0681404a967b0d61c75a2b7a,INPU1L88884.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:dcc1300f0681404a967b0d61c75a2b7a:141735306197.json,
6435,1,801ba42044074f0696899664dd09834f,NB-SHV-QC33,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:801ba42044074f0696899664dd09834f:257699130556.json,
6436,1,f3d6dfbfc9744fa7bce39da16dd095c3,INBDID59609.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""EPA""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:f3d6dfbfc9744fa7bce39da16dd095c3:6970732822542.json,
6437,1,6b12bc579ea445edb143223090a2022c,INPU1DQC367.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6b12bc579ea445edb143223090a2022c:167504492484.json,
6438,1,8ba245a4f6d149da8b2d7e9fc3df4c3e,INBOLD049176.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8ba245a4f6d149da8b2d7e9fc3df4c3e:2877628759573.json,
6439,1,99f01401cc1d4a86b501552fb6942c03,INCSEZDHT123.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:99f01401cc1d4a86b501552fb6942c03:1060856968841.json,
6440,1,d9caaad79e614c3286a624d2fb3acc40,INBCHDSAILOG002.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume1\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:d9caaad79e614c3286a624d2fb3acc40:519692600466.json,
6441,1,6644f855a53440ac955891f28de133f9,INBJHL8126.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6644f855a53440ac955891f28de133f9:1043677131481.json,
6442,1,978b4eada18f440688e867754e123c32,INBIOL83935.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:978b4eada18f440688e867754e123c32:468151887233.json,
6443,1,a9ebdb6d85dd44f0aaa6d05bf52568e8,INBIOLELNCLD1.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:a9ebdb6d85dd44f0aaa6d05bf52568e8:476741850769.json,
6444,1,4c6fac358eff44bd9071e08fb4225b2b,DT-SHV-001.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume1\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:4c6fac358eff44bd9071e08fb4225b2b:1705103037652.json,
6445,1,ae190066235e42d2885336133180164f,INBJHD027873.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:ae190066235e42d2885336133180164f:1589139131010.json,
6446,1,4f6a568f5ff749d0a623c8d121d89fd0,INCT5DEXCEL.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""EPA""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:4f6a568f5ff749d0a623c8d121d89fd0:73017199749.json,
6447,1,156c7a8ba4bf4ac0ad26ba36b3d3685f,INFTO2LL12470.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:156c7a8ba4bf4ac0ad26ba36b3d3685f:90194887423.json,
6448,1,6b12bc579ea445edb143223090a2022c,INPU1DQC367.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6b12bc579ea445edb143223090a2022c:167505428399.json,
6449,1,9bb9bf2c777d4d75aaab6a810a2692d9,INIPDODCOMRA.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:9bb9bf2c777d4d75aaab6a810a2692d9:184684078528.json,
6450,1,73c51db098fc4813b5ad24580365d50f,INFSEZDTTG.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume2\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:73c51db098fc4813b5ad24580365d50f:1438814554031.json,
6451,1,71ace7cd9db54985b51d08858393eb64,INPDBL48643.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:71ace7cd9db54985b51d08858393eb64:798863947304.json,
6452,1,6ccc1671af1542a7a90bd1d18e26ef24,APSHYDL68732.apsl.com,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6ccc1671af1542a7a90bd1d18e26ef24:863288898505.json,
